MTOW,DOC,fuel_mass,total_mission_flight_time,mach,passenger_capacity,SAR,landing_field_length_computed,takeoff_field_length_computed,app_speed,status,design_status,distance,altitude,mass,time,sfc,thrust,mach,CL,CD,LoD,throttle,vcas,OWE
115755.87734079218,12752.133937520992,5830.737414290917,219.55857788183962,0.8137373737373736,218.0,7.288421767863646,2068.3165673609556,1663.9709618675317,74.74740669532078,0,0,"[0.00000000e+00 5.20444495e-10 1.04088899e-09 5.20548606e-06
 1.04099317e-05 1.56143777e-05 6.76588627e-05 1.19703392e-04
 1.71747966e-04 6.92196140e-04 1.21264875e-03 1.73310579e-03
 6.93792002e-03 1.21431776e-02 1.73488784e-02 2.25550226e-02
 7.46408464e-02 1.26771001e-01 1.78945485e-01 2.31164297e-01
 2.83427438e-01 8.08496642e-01 1.33799719e+00 1.87192716e+00
 2.41028406e+00 2.95306480e+00 3.50026574e+00 6.99161148e+00
 1.06512573e+01 1.06512573e+01 1.06849171e+01 1.07185900e+01
 1.21875417e+01 1.36807320e+01 1.51979968e+01 1.97837686e+01
 2.37117854e+01 2.41291679e+01 2.45479962e+01 2.49682651e+01
 2.58131050e+01 2.66636405e+01 2.75198254e+01 2.83816103e+01
 3.21731376e+01 3.60639102e+01 4.00489071e+01 4.41229495e+01
 4.82809209e+01 5.56749361e+01 6.32839450e+01 7.10888625e+01
 5.79349735e+02 5.79349735e+02 5.79349735e+02 5.79349741e+02
 5.79349746e+02 5.79349751e+02 5.79349803e+02 5.79349855e+02
 5.79349907e+02 5.79350428e+02 5.79350948e+02 5.79351468e+02
 5.79356673e+02 5.79361877e+02 5.79367082e+02 5.79372287e+02
 5.79424335e+02 5.79476386e+02 5.79528442e+02 5.79580502e+02
 5.80101306e+02 5.80622493e+02 5.81144063e+02 5.81666016e+02
 5.82188354e+02 5.87428715e+02 5.92708375e+02 5.98028392e+02
 5.98028392e+02 5.98087350e+02 5.98146289e+02 6.00232670e+02
 6.02297579e+02 6.04341788e+02 6.09581000e+02 6.14696701e+02
 6.19699330e+02 6.24598024e+02 6.30834264e+02 6.31706024e+02
 6.32574790e+02 6.33440589e+02 6.34303444e+02 6.36020429e+02
 6.37725941e+02 6.39420176e+02 6.41103323e+02 6.54245558e+02
 6.66773106e+02 6.66793128e+02 6.66813148e+02 6.66833167e+02
 6.66835744e+02 6.66838321e+02 6.66843475e+02 6.66843475e+02
 6.67009140e+02 6.67174729e+02 6.70836440e+02 6.74462405e+02
 6.78054043e+02 6.88866931e+02 6.96523340e+02 7.04047592e+02
 7.11450532e+02 7.18741945e+02 7.29319179e+02]","[ 1500.          1500.00000057  1500.00000114  1500.00569178
  1500.01138241  1500.01707305  1500.0739794   1500.13088569
  1500.18779193  1500.75685127  1501.32590514  1501.89495353
  1507.585136    1513.27477049  1518.96385701  1524.65239556
  1581.5076453   1638.30810997  1695.05380018  1751.74472682
  1808.3809011   2371.73393459  2929.62616458  3482.0733218
  4029.0936172   4570.70754498  5106.93770232  8313.32314923
 11320.96910752 12150.90981853 12176.24143025 12201.55829776
 13283.17996466 14337.74187121 15365.78990788 18232.08777855
 20436.48613491 20658.57366794 20878.97142765 21097.67345455
 21529.97058908 21955.42265661 22373.99894806 22785.67656651
 24487.12833771 26060.74143361 27511.50829714 28847.34221145
 30078.01100955 31993.82971038 33679.36126175 35177.85391539
 35177.85391539 35177.85391523 35177.85391507 35177.85228834
 35177.85066162 35177.84903489 35177.83276763 35177.81650036
 35177.80023309 35177.63756015 35177.47488678 35177.312213
 35175.68545207 35174.05864914 35172.4318042  35170.80491723
 35154.53373424 35138.25833832 35121.97871974 35105.69486872
 34942.62142228 34779.11394822 34615.16258069 34450.75738708
 34285.88836346 32610.82270332 30877.77498429 29074.90760805
 29074.90760805 29055.26586786 29035.63771967 28345.68496154
 27672.54547404 27015.87411886 25378.12131491 23842.03758435
 22397.01254726 21030.43708054 19344.78181723 19112.44434202
 18881.05629196 18650.66300214 18421.26318553 17965.43883298
 17513.57282367 17065.65444267 16621.67263482 13196.06340548
 10016.73433724 10011.73370153 10006.73370092 10001.73433536
 10001.09074742 10000.44717002  9999.11678669  9999.11678669
  9968.22232881  9937.36560084  9260.83635477  8602.51058696
  7961.96008262  6104.35818696  4854.32847969  3679.38228371
  2575.37861091  1538.35979339   122.11289453]","[95982.44705701 95982.44705699 95982.44705697 95982.44687231
 95982.44668765 95982.44650299 95982.44465638 95982.44280977
 95982.44096316 95982.4224972  95982.40403142 95982.38556583
 95982.20092024 95982.0162934  95981.83168531 95981.64709596
 95979.80223263 95977.95924009 95976.1181151  95974.27885445
 95972.44145491 95954.16911592 95936.07938291 95918.16911637
 95900.43522528 95882.87466717 95865.48444812 95761.28161959
 95662.85895581 95662.85895581 95662.02266623 95661.1867715
 95625.3852552  95590.29291179 95555.88104729 95458.67213515
 95382.3614122  95374.58432069 95366.84021463 95359.12872699
 95343.80226689 95328.60184946 95313.52466364 95298.56787325
 95235.18108993 95173.77918228 95114.16208864 95056.14899851
 94999.57937066 94904.51177449 94812.76363685 94723.86436781
 90623.81749329 90623.81749329 90623.81749329 90623.81749029
 90623.81748729 90623.81748429 90623.8174543  90623.8174243
 90623.81739431 90623.81709436 90623.81679442 90623.81649447
 90623.81349496 90623.8104954  90623.80749577 90623.80449608
 90623.77449576 90623.74448924 90623.71447654 90623.68445765
 90623.38392905 90623.08278483 90622.7810279  90622.47866123
 90622.17568784 90619.11583951 90615.9992781  90612.83041893
 90612.83041893 90612.7944314  90612.75843553 90611.47238215
 90610.17618748 90608.87025402 90605.4208715  90601.91474325
 90598.35798169 90594.75622357 90590.00624189 90589.3278975
 90588.64840734 90587.96779448 90587.28608168 90585.91944726
 90584.54868629 90583.17398124 90581.79551468 90570.60638157
 90559.27977336 90559.26119232 90559.24261116 90559.22402988
 90559.22163779 90559.21924571 90559.21446153 90559.21446153
 90559.0165711  90558.8186664  90554.41749547 90550.01102048
 90545.60088471 90532.0688081  90522.28199081 90512.519311
 90502.79239703 90493.11118453 90478.92253041]","[0.00000000e+00 1.10973888e-10 2.21947776e-10 1.10996083e-06
 2.21969971e-06 3.32943859e-06 1.44268274e-05 2.55242162e-05
 3.66216050e-05 1.47595493e-04 2.58569381e-04 3.69543269e-04
 1.47928215e-03 2.58902103e-03 3.69875991e-03 4.80849879e-03
 1.59058876e-02 2.70032764e-02 3.81006652e-02 4.91980540e-02
 6.02954427e-02 1.71269331e-01 2.82243219e-01 3.93217107e-01
 5.04190994e-01 6.15164882e-01 7.26138770e-01 1.41424172e+00
 2.10234466e+00 2.10234466e+00 2.10845201e+00 2.11455937e+00
 2.37878257e+00 2.64300578e+00 2.90722899e+00 3.68193470e+00
 4.32005177e+00 4.38660343e+00 4.45315509e+00 4.51970676e+00
 4.65281008e+00 4.78591340e+00 4.91901673e+00 5.05212005e+00
 5.62795842e+00 6.20379680e+00 6.77963517e+00 7.35547355e+00
 7.93131192e+00 8.92972938e+00 9.92814684e+00 1.09265643e+01
 8.50950970e+01 8.50950970e+01 8.50950970e+01 8.50950976e+01
 8.50950983e+01 8.50950990e+01 8.50951056e+01 8.50951123e+01
 8.50951190e+01 8.50951857e+01 8.50952524e+01 8.50953191e+01
 8.50959863e+01 8.50966534e+01 8.50973206e+01 8.50979877e+01
 8.51046593e+01 8.51113308e+01 8.51180023e+01 8.51246738e+01
 8.51913890e+01 8.52581043e+01 8.53248195e+01 8.53915347e+01
 8.54582500e+01 8.61248541e+01 8.67914582e+01 8.74580623e+01
 8.74580623e+01 8.74655492e+01 8.74730362e+01 8.77394519e+01
 8.80058677e+01 8.82722835e+01 8.89671582e+01 8.96620329e+01
 9.03569075e+01 9.10517822e+01 9.19567431e+01 9.20850458e+01
 9.22133486e+01 9.23416513e+01 9.24699541e+01 9.27265596e+01
 9.29831651e+01 9.32397706e+01 9.34963762e+01 9.55579640e+01
 9.76195518e+01 9.76229224e+01 9.76262930e+01 9.76296636e+01
 9.76300975e+01 9.76305314e+01 9.76313993e+01 9.76313993e+01
 9.76658610e+01 9.77003228e+01 9.84661772e+01 9.92320316e+01
 9.99978860e+01 1.02346447e+02 1.04046973e+02 1.05747499e+02
 1.07448025e+02 1.09148550e+02 1.11658578e+02]","[0.42130741 0.42130741 0.42130741 0.42130742 0.42130743 0.42130744
 0.42130753 0.42130763 0.42130773 0.4213087  0.42130967 0.42131064
 0.42132035 0.42133007 0.42133978 0.4213495  0.42144674 0.42154414
 0.42164169 0.42173938 0.42183722 0.42282349 0.42382326 0.42483551
 0.42585928 0.42689365 0.42793778 0.43458461 0.44142364 0.4434105
 0.44347181 0.44353313 0.44618943 0.44884789 0.45150419 0.45924339
 0.46470468 0.46524202 0.4657776  0.46631134 0.46737299 0.46842639
 0.46947099 0.47050627 0.47486673 0.47901377 0.48293096 0.4866147
 0.49007135 0.49556715 0.50051162 0.50498769 0.73690706 0.73690706
 0.73690706 0.73690706 0.73690706 0.73690706 0.73690704 0.73690702
 0.736907   0.73690683 0.73690665 0.73690647 0.73690469 0.73690291
 0.73690113 0.73689935 0.73688151 0.73686362 0.73684568 0.73682768
 0.73664499 0.73645718 0.73626417 0.73606587 0.7358622  0.73351082
 0.73050564 0.72670645 0.68049728 0.67947378 0.67845357 0.64415973
 0.61339222 0.58563547 0.52458744 0.47593632 0.43616012 0.40288362
 0.36659871 0.361956   0.35741128 0.35296232 0.34860611 0.34016044
 0.33205248 0.32426224 0.31677128 0.26563041 0.2265527  0.22649638
 0.22644008 0.2263838  0.22637655 0.22636931 0.22635434 0.17602609
 0.17579611 0.17556668 0.17060285 0.165891   0.16141382 0.14899108
 0.1410664  0.13391031 0.12742737 0.12153738 0.1137856 ]","[118465.03498993 118465.03498846 118465.03498698 118465.02022525
 118465.00546352 118464.99070179 118464.84308465 118464.69546774
 118464.54785107 118463.07169711 118461.59556644 118460.11945907
 118445.3596664  118430.60220295 118415.84706875 118401.09426381
 118253.69432958 118106.52734644 117959.59333151 117812.89229718
 117666.42425118 116214.55662409 114785.96379724 113380.5849296
 111998.3236815  110639.05244882 109302.61612385 101513.23901029
  94536.54963965  92669.63180627  92613.05112882  92556.52722194
  90163.95920831  87873.45538922  85680.88619458  79779.28781807
  75585.9256416   75177.28920031  74773.45256824  74374.38782893
  73590.455133    72825.25951046  72078.5499847   71350.06419939
  68401.38321708  65762.97878245  63405.59818091  61298.16015205
  59409.7922445   56570.45171922  54172.07359001  52116.90897136
   1829.94857114   1829.94857115   1829.94857115   1829.94861338
   1829.9486556    1829.94869783   1829.94912011   1829.94954239
   1829.94996466   1829.95418742   1829.95841018   1829.96263294
   1830.00486036   1830.04708752   1830.08931441   1830.13154104
   1830.55379275   1830.97601795   1831.39821661   1831.82038869
   1836.04063889   1840.2581857    1844.47298228   1848.68497577
   1852.89410721   1894.77622289   1936.25725261   1977.15117902
   2118.14495698   2121.82739335   2125.51007249   2256.74745293
   2388.18598606   2519.71473488   2862.42951355   3203.68804265
   3543.07067177   3881.12191838   4322.01731058   4384.92389621
   4448.09849775   4511.52552526   4575.20192294   4703.29042515
   4832.33888656   4962.32173527   5093.21298037   6174.50442472
   7298.36693751   7300.23109835   7302.09533353   7303.95964298
   7304.19966545   7304.43968915   7304.93587506   9783.92448492
   9797.43840673   9810.94907011  10110.51343101  10408.22219466
  10703.85318922  11595.20549988  12224.2761071   12837.67913797
  13434.06258622  14012.33340894  14831.04613312]","[0.43446873 0.43446873 0.43446873 0.43446878 0.43446882 0.43446886
 0.4344693  0.43446973 0.43447016 0.43447447 0.43447878 0.43448309
 0.43452622 0.43456934 0.43461247 0.4346556  0.43508697 0.43551848
 0.43595013 0.43638193 0.43681387 0.44114093 0.44548146 0.44983478
 0.45420021 0.45857707 0.46296471 0.4903712  0.51801473 0.52599365
 0.52623966 0.52648566 0.53713475 0.54778365 0.55842491 0.58950959
 0.61491046 0.6175449  0.62017324 0.62279517 0.62801858 0.63321264
 0.63837497 0.64350326 0.66524682 0.68616735 0.70617215 0.72522272
 0.74332606 0.77260068 0.79949877 0.82434558 0.81373737 0.81373737
 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737
 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737
 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737
 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737 0.81373737
 0.81373737 0.81373737 0.79997785 0.79967058 0.79936367 0.78866339
 0.77838711 0.76851532 0.7445393  0.72286416 0.70316706 0.68513719
 0.66367059 0.66077705 0.65791077 0.65507204 0.65226057 0.64671822
 0.64128144 0.63594799 0.63071566 0.5920992  0.55888329 0.55883293
 0.55878258 0.55873224 0.55872576 0.55871929 0.55870589 0.45226774
 0.45200979 0.45175235 0.44615573 0.44079634 0.4356622  0.42120951
 0.41183675 0.40327573 0.39544424 0.38826992 0.37874766]","[0.520991   0.520991   0.520991   0.520991   0.52099101 0.52099101
 0.52099105 0.52099109 0.52099112 0.52099151 0.52099189 0.52099227
 0.52099611 0.52099994 0.52100377 0.52100761 0.52104599 0.52108445
 0.52112299 0.5211616  0.52120029 0.52159134 0.52198996 0.52239609
 0.5228097  0.52323076 0.52365921 0.52647803 0.52956685 0.5306554
 0.53068461 0.53071385 0.53199773 0.53331746 0.53467196 0.53883262
 0.54245785 0.54284543 0.54323424 0.54362421 0.54440738 0.54519439
 0.54598472 0.54677783 0.55022837 0.55368106 0.55710285 0.5604695
 0.56376568 0.56929465 0.57459158 0.57966955 0.56913269 0.56913269
 0.56913269 0.56913265 0.5691326  0.56913256 0.56913212 0.56913168
 0.56913123 0.56912682 0.5691224  0.56911799 0.56907384 0.5690297
 0.56898556 0.56894142 0.5685002  0.56805927 0.56761864 0.5671783
 0.56279088 0.55843228 0.55410213 0.54980006 0.54552571 0.5042659
 0.46542671 0.42874117 0.44361661 0.44356375 0.44351099 0.4416868
 0.43996299 0.43833273 0.43447691 0.43111558 0.42816172 0.42554063
 0.42252157 0.42212299 0.42173013 0.42134295 0.42096137 0.42021458
 0.41948901 0.41878393 0.41809864 0.41323515 0.40931994 0.40931419
 0.40930844 0.40930269 0.40930195 0.40930122 0.40929969 0.62462116
 0.62458375 0.62454644 0.62374004 0.62297634 0.62225244 0.62025413
 0.61898832 0.61785186 0.61682794 0.61590235 0.61469076]","[0.02951589 0.02951589 0.02951589 0.02951589 0.02951589 0.02951589
 0.02951589 0.02951589 0.0295159  0.02951591 0.02951592 0.02951594
 0.02951609 0.02951623 0.02951638 0.02951653 0.029518   0.02951948
 0.02952097 0.02952245 0.02952394 0.02953905 0.02955451 0.02957035
 0.02958657 0.02960317 0.02962016 0.02973478 0.02986723 0.02991412
 0.02991544 0.02991676 0.02997575 0.03003836 0.03010492 0.03032622
 0.03061924 0.03072152 0.03082778 0.03093793 0.03116958 0.03141564
 0.03167511 0.03194688 0.03323288 0.03461505 0.03599078 0.0372829
 0.03844244 0.04007486 0.04125165 0.04213747 0.04131286 0.04131286
 0.04131286 0.04131285 0.04131285 0.04131285 0.04131283 0.0413128
 0.04131278 0.04131253 0.04131228 0.04131204 0.04130958 0.04130712
 0.04130466 0.0413022  0.04127762 0.04125307 0.04122855 0.04120406
 0.04096088 0.04072075 0.04048361 0.04024941 0.04001808 0.03785402
 0.03592783 0.03420454 0.03418128 0.03416299 0.03414472 0.03350707
 0.03289014 0.03229129 0.0308213  0.029521   0.02843159 0.02756746
 0.02685276 0.02683408 0.0268158  0.02679791 0.02678041 0.02674651
 0.02671402 0.02668286 0.02665297 0.02645148 0.02630197 0.02630176
 0.02630155 0.02630133 0.02630131 0.02630128 0.02761629 0.03506621
 0.03506446 0.03506271 0.0350251  0.0349897  0.0349563  0.03486483
 0.03480732 0.0347559  0.0347097  0.03466801 0.03461349]","[17.65120385 17.65120385 17.65120385 17.65120389 17.65120393 17.65120397
 17.65120439 17.65120481 17.65120522 17.6512094  17.65121357 17.65121775
 17.65125949 17.65130123 17.65134298 17.65138473 17.65180247 17.65222061
 17.65263915 17.65305808 17.65347739 17.65769069 17.66193721 17.66621185
 17.67050921 17.67482362 17.67914906 17.70579756 17.7307014  17.73929641
 17.73948982 17.73968282 17.74760408 17.75454409 17.7602827  17.76787724
 17.71624268 17.66987549 17.62158369 17.57144643 17.46598311 17.35423615
 17.23702517 17.11521663 16.55674625 15.9953869  15.47904384 15.03288281
 14.66518967 14.20577955 13.928937   13.75662981 13.77616394 13.77616394
 13.77616394 13.77616369 13.77616345 13.7761632  13.77616072 13.77615824
 13.77615576 13.77613096 13.77610615 13.77608135 13.77583329 13.77558517
 13.77533698 13.77508873 13.77260277 13.77011053 13.76761201 13.76510721
 13.73971538 13.71370182 13.68707147 13.65982917 13.63197966 13.32133049
 12.95449122 12.53462939 12.97835145 12.9837522  12.989153   13.18189925
 13.37674372 13.57433239 14.09664609 14.60369349 15.0593682  15.43634056
 15.73475595 15.73085614 15.72692859 15.72297708 15.71900445 15.71100638
 15.7029542  15.69486574 15.6867571  15.6223846  15.56233005 15.56223679
 15.56214355 15.56205032 15.56203832 15.56202632 14.82095384 17.81262372
 17.81244631 17.81226905 17.80837033 17.80456515 17.80086595 17.7902534
 17.78328036 17.77689153 17.77105384 17.76572628 17.75870287]","[0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4 ]","[280.00000474 280.00000474 280.00000474 280.00000474 280.00000474
 280.00000474 280.00000474 280.00000474 280.00000474 280.00000474
 280.00000474 280.00000474 280.00000476 280.00000478 280.0000048
 280.00000482 280.000005   280.00000519 280.00000537 280.00000556
 280.00000575 280.00000762 280.00000952 280.00001144 280.00001339
 280.00001536 280.00001735 280.0000302  280.00004387 280.00004795
 280.00004808 280.0000482  280.00005374 280.00005938 280.00006512
 280.00008248 280.0000973  280.00009887 280.00010045 280.00010202
 280.00010518 280.00010834 280.00011151 280.00011467 280.00012836
 280.00014191 280.00015522 280.00016821 280.00018084 280.00020182
 280.00022171 280.00024059 275.99251493 275.99251493 275.99251493
 275.99252519 275.99253545 275.99254571 275.99264828 275.99275086
 275.99285344 275.99387921 275.99490499 275.99593078 276.00618889
 276.01644746 276.02670649 276.03696599 276.13958648 276.24225342
 276.34496689 276.44772696 277.47790718 278.5128303  279.55257247
 280.59721073 281.64682306 292.42533026 303.79413644 315.85171705
 310.00022166 310.00022141 310.00022116 310.00021241 310.00020409
 310.0001962  310.00017738 310.00016082 310.00014614 310.00013301
 310.00011779 310.00011577 310.00011377 310.00011181 310.00010987
 310.00010607 310.00010237 310.00009877 310.00009526 310.0000702
 310.00004981 310.00004978 310.00004975 310.00004972 310.00004971
 310.00004971 310.0000497  250.00002749 250.00002739 250.00002729
 250.00002505 250.00002294 250.00002094 250.00001543 250.00001195
 250.00000884 250.00000605 250.00000354 250.00000027]",62857.78720636662
