MTOW,DOC,fuel_mass,total_mission_flight_time,mach,passenger_capacity,SAR,landing_field_length_computed,takeoff_field_length_computed,app_speed,status,design_status,distance,altitude,mass,time,sfc,thrust,mach,CL,CD,LoD,throttle,vcas
130973.00866829418,14293.720720219482,7120.164965290598,216.99864586863706,0.82,243.0,8.900206206613248,2271.717820932722,1754.4518487993143,78.8282495876291,0,0,"[0.00000000e+00 5.20444495e-10 1.04088899e-09 5.20548640e-06
 1.04099325e-05 6.24544213e-05 1.14498966e-04 1.66543568e-04
 6.86992673e-04 1.20744740e-03 1.72790775e-03 6.93282045e-03
 1.21382954e-02 1.73443324e-02 2.25509317e-02 7.46478440e-02
 1.26800970e-01 1.79010306e-01 2.31275847e-01 2.83597588e-01
 8.09904993e-01 1.34182716e+00 1.87935894e+00 2.42249483e+00
 2.97122892e+00 3.52555494e+00 8.81352551e+00 8.81352551e+00
 8.84138706e+00 8.86925984e+00 1.01018304e+01 1.13558918e+01
 1.26313409e+01 1.67139603e+01 1.71300910e+01 1.75481894e+01
 1.79682492e+01 1.88142282e+01 1.96679690e+01 2.05294124e+01
 2.13984941e+01 2.47580367e+01 2.82220531e+01 3.17860676e+01
 3.54455297e+01 3.91960302e+01 4.45030488e+01 4.99658587e+01
 6.18199553e+02 6.18199553e+02 6.18199553e+02 6.18199558e+02
 6.18199563e+02 6.18199615e+02 6.18199667e+02 6.18199719e+02
 6.18200240e+02 6.18200760e+02 6.18201280e+02 6.18201801e+02
 6.18207005e+02 6.18212210e+02 6.18217414e+02 6.18222619e+02
 6.18274667e+02 6.18326719e+02 6.18378775e+02 6.18430834e+02
 6.18951639e+02 6.19472827e+02 6.19994397e+02 6.20516352e+02
 6.21038692e+02 6.26283469e+02 6.27135672e+02 6.27988911e+02
 6.28843192e+02 6.30554896e+02 6.30554896e+02 6.30593933e+02
 6.30632961e+02 6.32547389e+02 6.34443345e+02 6.36321308e+02
 6.38181709e+02 6.40024998e+02 6.41851655e+02 6.44497944e+02
 6.47111040e+02 6.49692344e+02 6.53471488e+02 6.57187587e+02
 6.60844189e+02 6.64444573e+02 6.68501838e+02 6.69035199e+02
 6.69567398e+02 6.70098442e+02 6.70628337e+02 6.71684706e+02
 6.72736549e+02 6.73783913e+02 6.74826845e+02 6.85022097e+02
 6.94820940e+02 6.96736591e+02 6.98638211e+02 6.99188350e+02
 6.99737333e+02 6.99788168e+02 6.99838993e+02 6.99859322e+02
 6.99879649e+02 6.99920300e+02 6.99960942e+02 6.99960942e+02
 7.00106749e+02 7.00252489e+02 7.03989748e+02 7.07684456e+02
 7.11338307e+02 7.21610322e+02 7.29020078e+02 7.36284421e+02
 7.43414728e+02 7.50421286e+02]","[ 1500.          1500.0000007   1500.0000014   1500.00699412
  1500.01398683  1500.08391396  1500.15384101  1500.22376798
  1500.92303328  1501.62229062  1502.32153998  1509.31359536
  1516.30485392  1523.29531572  1530.28498084  1600.13782974
  1669.91108653  1739.60482049  1809.21910095  1878.75399727
  2569.75212587  3252.88846447  3928.23304683  4595.85624355
  5255.82870918  5908.22132942 11497.15376705 12327.09447805
 12353.03022332 12378.9521357  13502.08001939 14599.16112795
 15670.72279548 18828.87673246 19129.31923475 19427.20887397
 19722.53768137 20305.48753073 20878.11848224 21440.40500459
 21992.3415504  23989.49702806 25842.70408835 27560.16739608
 29152.98884589 30634.11749242 32516.72925205 34248.40671219
 34248.40671219 34248.40671203 34248.40671186 34248.40506887
 34248.40342588 34248.38699597 34248.37056605 34248.35413612
 34248.1898366  34248.02553659 34247.86123609 34247.6969351
 34246.05389825 34244.41081243 34242.76767763 34241.12449382
 34224.68995848 34208.25051185 34191.80614358 34175.35684337
 34010.59030554 33845.31914754 33679.53289402 33513.22097593
 33346.37272574 31648.67881969 31368.85209432 31087.25910966
 30803.84737439 30231.36969084 30231.36969084 30218.28654322
 30205.2080584  29564.73747852 28933.92183498 28312.59247146
 27699.33099342 27095.58151689 26502.80128485 25654.52171631
 24829.78205905 24028.21056621 22878.61504424 21775.38474237
 20714.49051535 19691.47605699 18560.34825974 18412.97251243
 18265.93583025 18119.26047385 17972.94607615 17681.39868456
 17391.29068298 17102.61904556 16815.38070341 14021.13617562
 11366.66370713 10852.24101596 10343.24370519 10196.30966478
 10049.8307966  10036.27515854 10022.72342536 10017.30335686
 10011.88391308 10001.04627495  9989.89405959  9989.89405959
  9958.88149164  9927.8990372   9138.70317223  8369.11045568
  7618.69450159  5568.12892769  4145.17952572  2797.67935304
  1521.97448899   314.54889377]","[107255.80726297 107255.80726295 107255.80726292 107255.8069837
 107255.80670449 107255.80391234 107255.80112019 107255.79832804
 107255.77040679 107255.74248588 107255.71456532 107255.43537888
 107255.15622728 107254.87711051 107254.59802856 107251.80912261
 107249.0236908  107246.24172592 107243.46322077 107240.68816817
 107213.12596417 107185.90123165 107159.00704143 107132.43661266
 107106.18331003 107080.24064103 106857.86638097 106857.86638097
 106856.82995393 106855.79402825 106810.85638582 106766.84426792
 106723.72131183 106595.52547952 106583.21087438 106570.96650843
 106558.79144655 106534.64586779 106510.76638936 106487.14600774
 106463.77769684 106377.440235   106294.26763552 106213.9399292
 106136.17317262 106060.71968313 105960.2001586  105863.20913599
 100693.84717269 100693.84717269 100693.84717269 100693.84716714
 100693.84716158 100693.84710606 100693.84705053 100693.84699501
 100693.84643975 100693.84588449 100693.84532924 100693.84477398
 100693.8392213  100693.8336685  100693.82811555 100693.82256248
 100693.76702421 100693.71147234 100693.65590689 100693.60032784
 100693.0437902  100692.4858952  100691.92664447 100691.36603971
 100690.80408267 100684.88301258 100683.85081708 100682.81441993
 100681.773824   100679.68005041 100679.68005041 100679.63204805
 100679.58403654 100677.32275153 100675.15742722 100673.08808579
 100671.227629   100669.4648266  100667.69038548 100665.0714902
 100662.42972023 100659.76630042 100655.77130833 100651.73506525
 100647.66102971 100643.55254311 100638.80981884 100638.17760012
 100637.54474284 100636.91125556 100636.27714683 100635.00709936
 100633.7346691  100632.45992488 100631.18293567 100618.30480452
 100605.27853419 100602.66166273 100600.04218488 100599.2803691
 100598.51839254 100598.44773832 100598.37708285 100598.34882046
 100598.32055787 100598.2640323  100598.20750593 100598.20750593
 100597.94646468 100597.68540501 100590.94689832 100584.19970038
 100577.44720924 100558.06632848 100543.76548423 100529.52024034
 100515.35390112 100501.28709517]","[0.00000000e+00 1.11857975e-10 2.23715950e-10 1.11880347e-06
 2.23738321e-06 1.34231807e-05 2.46089782e-05 3.57947757e-05
 1.47652751e-04 2.59510726e-04 3.71368701e-04 1.48994845e-03
 2.60852820e-03 3.72710795e-03 4.84568770e-03 1.60314852e-02
 2.72172827e-02 3.84030802e-02 4.95888777e-02 6.07746752e-02
 1.72632650e-01 2.84490625e-01 3.96348600e-01 5.08206575e-01
 6.20064550e-01 7.31922525e-01 1.74760431e+00 1.74760431e+00
 1.75266662e+00 1.75772892e+00 1.97963473e+00 2.20154054e+00
 2.42344635e+00 3.11037367e+00 3.17854352e+00 3.24671337e+00
 3.31488321e+00 3.45122291e+00 3.58756260e+00 3.72390229e+00
 3.86024199e+00 4.37660913e+00 4.89297628e+00 5.40934343e+00
 5.92571058e+00 6.44207772e+00 7.15325126e+00 7.86442480e+00
 8.60731579e+01 8.60731579e+01 8.60731579e+01 8.60731585e+01
 8.60731592e+01 8.60731658e+01 8.60731724e+01 8.60731789e+01
 8.60732449e+01 8.60733108e+01 8.60733767e+01 8.60734427e+01
 8.60741020e+01 8.60747613e+01 8.60754206e+01 8.60760799e+01
 8.60826729e+01 8.60892659e+01 8.60958589e+01 8.61024519e+01
 8.61683821e+01 8.62343123e+01 8.63002424e+01 8.63661726e+01
 8.64321028e+01 8.70914044e+01 8.71980678e+01 8.73047312e+01
 8.74113946e+01 8.76247214e+01 8.76247214e+01 8.76295913e+01
 8.76344613e+01 8.78745112e+01 8.81145611e+01 8.83546110e+01
 8.85946609e+01 8.88347108e+01 8.90747606e+01 8.94263275e+01
 8.97778944e+01 9.01294613e+01 9.06518200e+01 9.11741788e+01
 9.16965375e+01 9.22188962e+01 9.28170212e+01 9.28963934e+01
 9.29757656e+01 9.30551378e+01 9.31345099e+01 9.32932543e+01
 9.34519987e+01 9.36107430e+01 9.37694874e+01 9.53569311e+01
 9.69443747e+01 9.72618635e+01 9.75793522e+01 9.76716354e+01
 9.77639185e+01 9.77724744e+01 9.77810304e+01 9.77844528e+01
 9.77878751e+01 9.77947199e+01 9.78015646e+01 9.78015646e+01
 9.78319041e+01 9.78622435e+01 9.86447635e+01 9.94272835e+01
 1.00209803e+02 1.02455473e+02 1.04116266e+02 1.05777059e+02
 1.07437853e+02 1.09098646e+02]","[ 0.48910022  0.48910022  0.48910022  0.48910024  0.48910026  0.48910042
  0.48910058  0.48910074  0.48910235  0.48910396  0.48910557  0.48912169
  0.4891378   0.48915391  0.48917003  0.48933115  0.48949226  0.48965336
  0.48981445  0.48997553  0.49158558  0.49319409  0.49480077  0.49640532
  0.49800746  0.4996069   0.51396088  0.51619369  0.5162639   0.51633409
  0.51940027  0.52244261  0.52545948  0.53448894  0.53527658  0.53606043
  0.53684038  0.53838821  0.53991928  0.5414329   0.54292843  0.5484197
  0.55362439  0.55853841  0.56317054  0.56753947  0.57317361  0.57843057
 26.14834147 26.14834147 26.14834147 26.14836176 26.14838204 26.14858492
 26.1487878  26.14899069 26.15101971 26.15304907 26.15507875 26.15710877
 26.17742716 26.19777876 26.21816364 26.23858188 26.44461743 26.6540813
 26.86705993 27.08364265 29.46971828 32.34204788 35.86638065 40.29345392
 46.02147467 24.31704479 27.58454665 31.93902603 38.03229202 62.3824088
 41.34557543 40.04709277 38.82794178 80.4157997  18.81561463 26.26784718
 55.84065    15.56856636  9.0724509   5.65065377  4.11545244  3.24377671
  2.47504147  2.00620557  1.68976037  1.46116485  1.26590335  1.24383405
  1.22247597  1.2017981   1.18176819  1.14353307  1.10755007  1.07362414
  1.04158219  0.79755782  0.6400966   0.61503983  0.59162748  0.58510749
  0.57870931  0.57812224  0.57753618  0.57730203  0.57706803  0.57660049
  0.57611995  0.35672432  0.3561516   0.3555805   0.34137733  0.32813332
  0.31575532  0.2843542   0.26440616  0.24672891  0.23096773  0.21683949]","[1.53076666e+05 1.53076666e+05 1.53076666e+05 1.53076641e+05
 1.53076617e+05 1.53076376e+05 1.53076134e+05 1.53075893e+05
 1.53073478e+05 1.53071064e+05 1.53068649e+05 1.53044508e+05
 1.53020371e+05 1.52996241e+05 1.52972116e+05 1.52731172e+05
 1.52490787e+05 1.52250957e+05 1.52011683e+05 1.51772961e+05
 1.49415907e+05 1.47112779e+05 1.44862309e+05 1.42663250e+05
 1.40514383e+05 1.38414514e+05 1.21400641e+05 1.19020559e+05
 1.18946781e+05 1.18873079e+05 1.15714463e+05 1.12694190e+05
 1.09805700e+05 1.01664307e+05 1.00933576e+05 1.00213354e+05
 9.95035408e+04 9.81147193e+04 9.67662853e+04 9.54573730e+04
 9.41870909e+04 8.97098106e+04 8.57198935e+04 8.21610690e+04
 7.89776842e+04 7.61168684e+04 7.26160421e+04 6.95269213e+04
 9.66046724e+01 9.66046724e+01 9.66046723e+01 9.66045998e+01
 9.66045272e+01 9.66038013e+01 9.66030754e+01 9.66023496e+01
 9.65950909e+01 9.65878320e+01 9.65805731e+01 9.65733141e+01
 9.65007187e+01 9.64281137e+01 9.63554991e+01 9.62828749e+01
 9.55561029e+01 9.48283669e+01 9.40996653e+01 9.33699967e+01
 8.60197714e+01 7.85710881e+01 7.10223257e+01 6.33718271e+01
 5.56178984e+01 1.19120065e+02 1.05438309e+02 9.14329640e+01
 7.70945414e+01 4.73795542e+01 7.14921475e+01 7.38242910e+01
 7.61568120e+01 3.34995693e+01 1.44412437e+02 9.34235444e+01
 3.93120366e+01 1.41952677e+02 2.45170202e+02 3.97181852e+02
 5.49957941e+02 7.03278444e+02 9.31740071e+02 1.16079776e+03
 1.39044458e+03 1.62088809e+03 1.88630381e+03 1.92172505e+03
 1.95726047e+03 1.99290415e+03 2.02865556e+03 2.10047945e+03
 2.17272787e+03 2.24539650e+03 2.31848093e+03 3.07117806e+03
 3.86014779e+03 4.02183388e+03 4.18471457e+03 4.23227589e+03
 4.27993323e+03 4.28435591e+03 4.28877941e+03 4.29054919e+03
 4.29231910e+03 4.29585951e+03 4.29950409e+03 7.23389689e+03
 7.24604654e+03 7.25819674e+03 7.57187847e+03 7.88562373e+03
 8.19915054e+03 9.09517958e+03 9.75183500e+03 1.04009381e+04
 1.10406040e+04 1.16691703e+04]","[0.43446873 0.43446873 0.43446873 0.43446879 0.43446884 0.43446937
 0.4344699  0.43447043 0.43447573 0.43448103 0.43448633 0.43453932
 0.43459231 0.43464531 0.43469831 0.43522844 0.4357588  0.43628941
 0.43682026 0.43735135 0.4426752  0.44802208 0.45339116 0.45878164
 0.46419267 0.46962343 0.5196955  0.52770769 0.52796061 0.52821356
 0.53932332 0.55046496 0.56163167 0.59625418 0.59968633 0.60311382
 0.60653613 0.61336312 0.62016304 0.6269319  0.63366587 0.65879476
 0.68322096 0.70685535 0.72966872 0.75168466 0.78082867 0.80882898
 0.82       0.82       0.82       0.82       0.82       0.82
 0.82       0.82       0.82       0.82       0.82       0.82
 0.82       0.82       0.82       0.82       0.82       0.82
 0.82       0.82       0.82       0.82       0.82       0.82
 0.82       0.82       0.82       0.82       0.82       0.82
 0.81831665 0.81810643 0.81789635 0.80768568 0.79777545 0.78815445
 0.77879298 0.76970558 0.76090605 0.74852213 0.7367131  0.72545023
 0.70965853 0.69489472 0.68104949 0.66801742 0.65396338 0.65215924
 0.65036537 0.64858199 0.64680903 0.64329406 0.63981991 0.63638604
 0.63299191 0.60112315 0.5726912  0.56737895 0.56218399 0.56069558
 0.55921674 0.55908014 0.55894361 0.55888902 0.55883444 0.55872532
 0.55861305 0.45219072 0.45193184 0.4516734  0.44515504 0.43891647
 0.43294306 0.41715484 0.40664135 0.39700493 0.38815795 0.38002322]","[0.58218259 0.58218259 0.58218259 0.5821826  0.5821826  0.58218266
 0.58218271 0.58218276 0.58218327 0.58218378 0.58218429 0.58218942
 0.58219454 0.58219967 0.58220479 0.58225613 0.58230761 0.58235922
 0.58241095 0.58246283 0.58298885 0.58352814 0.5840807  0.5846465
 0.58522554 0.58581779 0.59179418 0.59301958 0.59305285 0.59308614
 0.59457134 0.59610557 0.59768812 0.60287884 0.60341667 0.60395789
 0.6045024  0.60560083 0.60671105 0.60783216 0.60896324 0.61332218
 0.61776715 0.62226275 0.62678428 0.63131865 0.63758316 0.64388951
 0.59587468 0.59587468 0.59587468 0.59587464 0.59587459 0.59587413
 0.59587366 0.5958732  0.59586857 0.59586394 0.59585931 0.59585468
 0.59580837 0.59576207 0.59571577 0.59566947 0.59520666 0.59474413
 0.5942819  0.59381995 0.5892163  0.58464116 0.58009418 0.57557499
 0.57108328 0.52767076 0.52089764 0.51418594 0.50753456 0.49440878
 0.49644496 0.49640353 0.49636215 0.49436696 0.49246024 0.49063704
 0.48888979 0.48721828 0.48562211 0.4834128  0.481346   0.47941077
 0.47675588 0.47433486 0.47211743 0.47007655 0.46792542 0.467653
 0.46738297 0.46711535 0.4668501  0.46632666 0.46581244 0.46530723
 0.46481086 0.46029323 0.45647732 0.45578638 0.45511733 0.45492685
 0.45473812 0.45472071 0.45470332 0.45469636 0.45468941 0.45467552
 0.45466123 0.69385194 0.69380996 0.69376808 0.69271887 0.69172747
 0.69078975 0.68836433 0.6867906  0.68537598 0.68409967 0.68294418]","[0.03101387 0.03101387 0.03101387 0.03101387 0.03101387 0.03101387
 0.03101388 0.03101388 0.0310139  0.03101392 0.03101394 0.03101413
 0.03101433 0.03101452 0.03101472 0.03101667 0.03101863 0.0310206
 0.03102258 0.03102456 0.03104477 0.03106569 0.03108734 0.03110974
 0.03113294 0.03115695 0.03141867 0.03147505 0.03147667 0.03147829
 0.0315524  0.03163259 0.03171953 0.03222609 0.03238145 0.03254389
 0.03271318 0.03307124 0.03345323 0.03385638 0.03427767 0.03598106
 0.03772846 0.03938259 0.04084653 0.04205312 0.04323511 0.04393937
 0.04143923 0.04143923 0.04143923 0.04143923 0.04143922 0.0414392
 0.04143917 0.04143915 0.04143891 0.04143867 0.04143843 0.04143819
 0.04143577 0.04143336 0.04143095 0.04142854 0.04140443 0.04138036
 0.04135632 0.0413323  0.0410938  0.04085824 0.04062555 0.0403957
 0.04016862 0.03804372 0.03772341 0.03740895 0.03710018 0.03649919
 0.03652221 0.03651167 0.03650114 0.03599348 0.03550134 0.03501547
 0.0345291  0.03404071 0.03355142 0.03283732 0.03213488 0.03145503
 0.03050811 0.02965869 0.02892143 0.02830089 0.0277586  0.02774474
 0.02773106 0.02771756 0.02770424 0.02767814 0.02765273 0.027628
 0.02760393 0.02739544 0.02723426 0.02720649 0.02717999 0.02717252
 0.02716515 0.02716447 0.02716379 0.02716352 0.02716325 0.02716271
 0.02852026 0.03715437 0.03715236 0.03715035 0.03710035 0.03705359
 0.03700976 0.03689785 0.03682613 0.03676209 0.03670456 0.03665261]","[18.77168429 18.77168429 18.77168429 18.77168433 18.77168438 18.77168485
 18.77168532 18.7716858  18.77169051 18.77169523 18.77169995 18.77174711
 18.77179428 18.77184146 18.77188863 18.77236042 18.77283233 18.77330434
 18.77377644 18.77424862 18.77897169 18.78368717 18.7883801  18.79303434
 18.79763247 18.80215571 18.83575072 18.8409438  18.84103035 18.84111602
 18.84393466 18.8446648  18.8429072  18.70778477 18.63463804 18.55825733
 18.47886568 18.31201087 18.13609921 17.95325116 17.76559791 17.04569435
 16.37403673 15.80045155 15.3448614  15.01241015 14.74688536 14.65404551
 14.37948327 14.37948326 14.37948326 14.37948298 14.3794827  14.3794799
 14.3794771  14.3794743  14.37944629 14.37941827 14.37939025 14.37936224
 14.37908203 14.37880175 14.37852141 14.378241   14.37543324 14.37261877
 14.36979761 14.36696977 14.33832451 14.3090155  14.27904722 14.24842407
 14.21715037 13.87011585 13.80833876 13.74499887 13.68011032 13.5457459
 13.59295963 13.59574942 13.59853745 13.73490257 13.87159712 14.01200704
 14.15877746 14.31281207 14.47396492 14.72144398 14.97892406 15.24114956
 15.62718577 15.99311428 16.3241371  16.60995724 16.85695401 16.85555713
 16.85413434 16.85268616 16.85121296 16.848193   16.84507783 16.84187119
 16.83857712 16.80181642 16.76114008 16.7528552  16.74457171 16.7421668
 16.73976389 16.73954126 16.73931864 16.73922959 16.73914055 16.73896246
 15.9416946  18.67483951 18.67472177 18.6746038  18.67149284 18.66829766
 18.66507077 18.65594747 18.64954755 18.64355421 18.63800145 18.63289106]","[0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.43 0.43 0.42
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4 ]","[280.00000474 280.00000474 280.00000474 280.00000474 280.00000474
 280.00000474 280.00000474 280.00000474 280.00000474 280.00000474
 280.00000474 280.00000477 280.00000479 280.00000481 280.00000484
 280.00000506 280.00000529 280.00000552 280.00000575 280.00000598
 280.00000829 280.00001064 280.00001303 280.00001545 280.00001791
 280.00002041 280.00004473 280.00004883 280.00004897 280.0000491
 280.00005489 280.00006082 280.00006687 280.00008636 280.00008835
 280.00009035 280.00009235 280.00009638 280.00010044 280.00010452
 280.00010862 280.00012426 280.00013998 280.00015568 280.00017129
 280.00018676 280.00020784 280.00022874 284.29607273 284.29607273
 284.29607273 284.29608328 284.29609384 284.29619941 284.29630497
 284.29641053 284.29746617 284.29852182 284.29957747 284.30063313
 284.31118999 284.32174736 284.33230525 284.34286366 284.44847617
 284.55414047 284.65985663 284.76562474 285.82618087 286.89202238
 287.96323298 289.03989745 290.12210176 301.25068064 303.10531206
 304.97741909 306.86744545 310.7029714  310.00023691 310.00023673
 310.00023655 310.00022803 310.00021985 310.00021199 310.00020442
 310.00019714 310.00019017 310.00018047 310.00017135 310.00016277
 310.00015093 310.00014008 310.00013008 310.00012083 310.00011104
 310.0001098  310.00010857 310.00010734 310.00010613 310.00010374
 310.00010138 310.00009906 310.00009678 310.00007593 310.00005815
 310.00005492 310.00005179 310.00005089 310.00005001 310.00004993
 310.00004985 310.00004981 310.00004978 310.00004971 310.00004965
 250.00002746 250.00002736 250.00002725 250.00002466 250.00002221
 250.00001989 250.00001391 250.00001005 250.0000066  250.0000035
 250.00000071]"
