MTOW,DOC,fuel_mass,total_mission_flight_time,mach,passenger_capacity,SAR,landing_field_length_computed,takeoff_field_length_computed,app_speed,status,design_status,distance,altitude,mass,time,sfc,thrust,CL,CD,LoD,throttle,vcas,OWE
112096.18731789861,12139.068974780657,5537.548178501885,229.20332953040423,"[0.43446873 0.43446873 0.43446873 0.43446875 0.43446877 0.43446894
 0.43446911 0.43446928 0.43447098 0.43447269 0.43447439 0.43449144
 0.43450849 0.43452553 0.43454258 0.43471303 0.43488348 0.43505391
 0.43522433 0.4369279  0.43863028 0.44033139 0.44203117 0.44372954
 0.46062181 0.47730495 0.49372329 0.50982809 0.52557711 0.53370585
 0.53395101 0.53419606 0.54135871 0.54842769 0.55540028 0.57678028
 0.597119   0.60855872 0.60995868 0.61135006 0.61273258 0.61547088
 0.61817308 0.62083861 0.63226532 0.64292072 0.65279169 0.66188448
 0.67345397 0.68361473 0.69249285 0.70022342 0.70694107 0.71628776
 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273
 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273
 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273
 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273
 0.70727273 0.70727273 0.70727273 0.70727273 0.70727273 0.69920162
 0.69894322 0.69868511 0.69048312 0.68255566 0.67488212 0.66333957
 0.65406647 0.64739074 0.640847   0.63443179 0.62814224 0.615929
 0.60418566 0.59289157 0.58202706 0.5759803  0.57006532 0.5642788
 0.56199943 0.55973988 0.55887677 0.55873061 0.55871871 0.55870613
 0.45226793 0.45200812 0.45174868 0.44381162 0.43622439 0.42896763
 0.41221584 0.40033351 0.38937784 0.37925865]",248.0,6.921935223127356,2123.592835611253,3437.5237714022423,75.87813618945418,1,0,"[0.00000000e+00 5.20444495e-10 1.04088899e-09 5.20548601e-06
 1.04099313e-05 6.24543924e-05 1.14498870e-04 1.66543364e-04
 6.86989220e-04 1.20743673e-03 1.72788591e-03 6.93246887e-03
 1.21372177e-02 1.73421324e-02 2.25472130e-02 7.46071411e-02
 1.26683653e-01 1.78776747e-01 2.30886419e-01 7.52894352e-01
 1.27655707e+00 1.80187173e+00 2.32883542e+00 2.85744518e+00
 8.23338899e+00 1.37703139e+01 1.94644951e+01 2.53118379e+01
 3.13079466e+01 3.13079466e+01 3.14062691e+01 3.15046277e+01
 3.44124341e+01 3.73510150e+01 4.03198571e+01 4.99000677e+01
 5.97606883e+01 6.56679678e+01 6.64105558e+01 6.71544970e+01
 6.78997822e+01 6.93943422e+01 7.08941650e+01 7.23991741e+01
 7.91709719e+01 8.60372990e+01 9.29911442e+01 1.00025491e+02
 1.10092717e+02 1.20289076e+02 1.30598062e+02 1.41004924e+02
 1.51496639e+02 1.69273918e+02 1.69273918e+02 1.69273918e+02
 5.24682939e+02 5.24682939e+02 5.24682939e+02 5.24682945e+02
 5.24682950e+02 5.24682955e+02 5.24683007e+02 5.24683059e+02
 5.24683111e+02 5.24683632e+02 5.24684152e+02 5.24684672e+02
 5.24689877e+02 5.24695081e+02 5.24700286e+02 5.24752333e+02
 5.24804384e+02 5.24856438e+02 5.24908495e+02 5.25429254e+02
 5.25950351e+02 5.26471784e+02 5.28518234e+02 5.30569856e+02
 5.32626654e+02 5.39026690e+02 5.45476829e+02 5.45476829e+02
 5.45542414e+02 5.45607979e+02 5.47718553e+02 5.49809855e+02
 5.51882451e+02 5.55087170e+02 5.57724155e+02 5.59647420e+02
 5.61555226e+02 5.63447841e+02 5.65325524e+02 5.69037110e+02
 5.72691973e+02 5.76292031e+02 5.79839130e+02 5.81851038e+02
 5.83846426e+02 5.85825613e+02 5.86612813e+02 5.87397491e+02
 5.87698402e+02 5.87749419e+02 5.87753572e+02 5.87757724e+02
 5.87757724e+02 5.87888210e+02 5.88018636e+02 5.92072802e+02
 5.96070667e+02 6.00014493e+02 6.09615467e+02 6.16901498e+02
 6.24023037e+02 6.30991918e+02]","[ 1500.          1500.00000022  1500.00000045  1500.00224994
  1500.00449944  1500.02699438  1500.04948931  1500.07198422
  1500.29693265  1500.52187978  1500.74682561  1502.99621235
  1505.24546903  1507.49459565  1509.74359222  1532.22640578
  1554.69621813  1577.15303313  1599.59685462  1823.32128113
  2045.75066812  2266.8890335   2486.74049006  2705.3092423
  4821.43004368  6814.4469569   8689.54407145 10452.19424477
 12107.98234661 12937.92305761 12962.70199813 12987.45583496
 13704.64287666 14400.68265484 15076.13047237 17081.96242297
 18904.78492114 19896.09692277 20015.80637203 20134.44155272
 20251.98739555 20483.82936152 20711.35536671 20934.58059448
 21878.15058539 22739.11787284 23521.06537221 24228.54488801
 25111.6063083  25871.90995366 26524.99443868 27085.38849211
 27566.26868061 28226.18462515 28226.18462515 28226.18462515
 28226.18462515 28226.184625   28226.18462485 28226.18310662
 28226.18158839 28226.18007017 28226.16488788 28226.14970559
 28226.1345233  28225.98270039 28225.8308774  28225.67905435
 28224.16081994 28222.64257852 28221.12433008 28205.941458
 28190.75787556 28175.5735751  28160.38854897 28008.49604647
 27856.52252492 27704.46028564 27107.5755653  26508.74005064
 25907.47587875 24025.69697063 22100.14650996 22100.14650996
 22080.73111314 22061.32828304 21440.17034054 20831.17461332
 20233.37709068 19318.2657813  18568.75477869 18021.00631342
 17477.260344   16937.46817361 16401.62464931 15341.76064366
 14297.61881664 13269.14193239 12256.26477505 11682.15459287
 11113.14012137 10549.20526045 10325.05031665 10101.70427147
 10016.08686769 10001.57158513 10000.39003534  9999.13994757
  9999.13994757  9968.02190191  9936.92588668  8974.17429572
  8032.58063336  7111.71694476  4905.61098509  3267.9634811
  1700.15213135   199.30603744]","[93516.16126623 93516.16126622 93516.16126622 93516.16117176
 93516.16107731 93516.16013278 93516.15918825 93516.15824372
 93516.14879844 93516.1393532  93516.12990799 93516.03545805
 93515.9410119  93515.84656953 93515.75213096 93514.80795367
 93513.86415509 93512.9207349  93511.97769276 93502.56799115
 93493.1957305  93483.86058242 93474.56222119 93465.30032385
 93374.61772597 93287.24600204 93202.90521231 93121.3396665
 93042.31623265 93042.31623265 93041.09100431 93039.86634328
 93004.09481331 92968.79437356 92933.94632449 92826.55880473
 92722.99468764 92663.85187577 92656.55676505 92649.27830332
 92642.01630888 92627.54090419 92613.1292004  92598.7797744
 92535.52113223 92473.35234243 92412.16279334 92351.84949434
 92267.90977019 92185.29962834 92103.8185141  92023.29583521
 91943.58763132 91811.25210682 91811.25210682 91811.25210682
 88352.06235646 88352.06235646 88352.06235646 88352.06235456
 88352.06235266 88352.06235076 88352.06233174 88352.06231272
 88352.0622937  88352.06210353 88352.06191335 88352.06172317
 88352.05982138 88352.05791955 88352.0560177  88352.03699765
 88352.0179748  88351.99894915 88351.97992071 88351.78948335
 88351.59876944 88351.40778175 88350.65683666 88349.90190131
 88349.1431517  88346.77205881 88344.37222567 88344.37222567
 88344.34744373 88344.32265757 88343.51892556 88342.71099059
 88341.89906061 88340.62178352 88339.55120031 88338.75924888
 88337.96440724 88337.16681984 88336.36663207 88334.75904441
 88333.14283177 88331.51919948 88329.88936704 88328.95197088
 88328.01317266 88327.07320692 88326.69693977 88326.32053849
 88326.17574436 88326.15119017 88326.14919141 88326.14719264
 88326.14719264 88326.06636593 88325.98553334 88323.45274866
 88320.91616091 88318.37766208 88312.05748806 88307.14518802
 88302.26156435 88297.41818296]","[0.00000000e+00 1.09495519e-10 2.18991037e-10 1.09517418e-06
 2.19012936e-06 1.31396812e-05 2.40892331e-05 3.50387849e-05
 1.44534304e-04 2.54029822e-04 3.63525341e-04 1.45848053e-03
 2.55343571e-03 3.64839090e-03 4.74334608e-03 1.56928979e-02
 2.66424498e-02 3.75920017e-02 4.85415535e-02 1.58037072e-01
 2.67532591e-01 3.77028109e-01 4.86523628e-01 5.96019147e-01
 1.69097433e+00 2.78592952e+00 3.88088470e+00 4.97583989e+00
 6.07079508e+00 6.07079508e+00 6.08831083e+00 6.10582658e+00
 6.62088717e+00 7.13594776e+00 7.65100835e+00 9.27949573e+00
 1.09079831e+01 1.18631129e+01 1.19821766e+01 1.21012403e+01
 1.22203041e+01 1.24584315e+01 1.26965590e+01 1.29346865e+01
 1.39964645e+01 1.50582425e+01 1.61200206e+01 1.71817986e+01
 1.86826264e+01 2.01834543e+01 2.16842821e+01 2.31851100e+01
 2.46859378e+01 2.72060443e+01 2.72060443e+01 2.72060443e+01
 1.02160463e+02 1.02160463e+02 1.02160463e+02 1.02160464e+02
 1.02160464e+02 1.02160465e+02 1.02160472e+02 1.02160480e+02
 1.02160487e+02 1.02160562e+02 1.02160636e+02 1.02160711e+02
 1.02161455e+02 1.02162199e+02 1.02162944e+02 1.02170387e+02
 1.02177831e+02 1.02185274e+02 1.02192717e+02 1.02267152e+02
 1.02341586e+02 1.02416020e+02 1.02707686e+02 1.02999351e+02
 1.03291017e+02 1.04193913e+02 1.05096810e+02 1.05096810e+02
 1.05106062e+02 1.05115315e+02 1.05414539e+02 1.05713764e+02
 1.06012988e+02 1.06480914e+02 1.06870716e+02 1.07157759e+02
 1.07444803e+02 1.07731847e+02 1.08018891e+02 1.08592978e+02
 1.09167065e+02 1.09741153e+02 1.10315240e+02 1.10644614e+02
 1.10973989e+02 1.11303363e+02 1.11435113e+02 1.11566863e+02
 1.11617530e+02 1.11626121e+02 1.11626821e+02 1.11627520e+02
 1.11627520e+02 1.11654672e+02 1.11681824e+02 1.12531799e+02
 1.13381774e+02 1.14231748e+02 1.16348867e+02 1.18000354e+02
 1.19651842e+02 1.21303330e+02]","[0.42130741 0.42130741 0.42130741 0.42130741 0.42130742 0.42130745
 0.42130749 0.42130753 0.42130791 0.4213083  0.42130868 0.42131252
 0.42131636 0.4213202  0.42132404 0.42136244 0.42140085 0.42143929
 0.42147773 0.42186307 0.42224991 0.42263815 0.42302772 0.42341854
 0.42737938 0.43139268 0.43540867 0.43938962 0.44330669 0.44533375
 0.44539492 0.44545607 0.44724381 0.44900869 0.45074933 0.45607941
 0.46096246 0.46338102 0.46367636 0.46396975 0.46426008 0.46481903
 0.46537008 0.4659131  0.46823444 0.47038879 0.4723749  0.47419566
 0.47649954 0.47851046 0.48025764 0.48177125 0.48308054 0.48489278
 0.48188932 0.48188932 0.47237539 0.47237539 0.47237539 0.47237538
 0.47237537 0.47237537 0.4723753  0.47237523 0.47237516 0.47237446
 0.47237376 0.47237306 0.47236606 0.47235905 0.47235205 0.472282
 0.47221192 0.47214178 0.47207161 0.47136747 0.47065896 0.46994602
 0.46710835 0.46419787 0.46121051 0.45142717 0.44070659 0.42860089
 0.4281132  0.42762663 0.41246459 0.39833859 0.38512996 0.36606476
 0.35139859 0.3411754  0.33141195 0.32207636 0.31314036 0.29636614
 0.28090804 0.26661335 0.25335246 0.24616734 0.23926727 0.23263521
 0.23005388 0.22751198 0.22654541 0.22638197 0.22636867 0.2263546
 0.17602627 0.17579462 0.17556342 0.16853706 0.16190237 0.15562744
 0.14138504 0.1314679  0.12244406 0.1141998 ]","[61412.27413878 61412.27413848 61412.27413818 61412.27111317
 61412.26808816 61412.23783812 61412.20758809 61412.17733809
 61411.87483947 61411.57234333 61411.26984968 61408.24504977
 61405.22049828 61402.1961952  61399.17214053 61368.94525447
 61338.74320037 61308.56597028 61278.4135562  60978.25248329
 60680.56369979 60385.3381229  60092.56607572 59802.23732357
 57030.74773404 54489.3507074  52162.80452627 50034.95225357
 48089.67099525 47134.44437361 47106.12974922 47077.85569717
 46263.84540914 45483.41640731 44735.12906102 42565.76350614
 40677.79291346 39705.12673551 39588.88463746 39473.94420212
 39360.40123162 39138.51139385 38921.69153464 38709.87434676
 37824.41880415 37030.43079548 36320.83667386 35688.25337681
 34911.21982904 34253.33149837 33696.4127763  33224.55269482
 32824.06149111 32281.0831716  32409.5646131  32409.5646131
  1622.30668476  1622.30668476  1622.30668477  1622.30673274
  1622.3067807   1622.30682867  1622.30730836  1622.30778805
  1622.30826774  1622.31306462  1622.31786151  1622.3226584
  1622.37062765  1622.41859748  1622.46656788  1622.9463036
  1623.42609706  1623.90594847  1624.38585804  1629.18821614
  1633.99660966  1638.81123976  1657.74217472  1676.78434961
  1695.95041402  1756.20125176  1818.18905137  1874.05215499
  1876.50746809  1878.96294649  1958.50496157  2038.26747468
  2118.30587835  2244.2417635   2350.53000806  2430.0331205
  2510.50737275  2591.94912729  2674.3479468   2841.97273588
  3013.28911755  3188.19782842  3366.59351339  3470.47712207
  3575.45048834  3681.49144018  3724.2015961   3767.07747933
  3783.59853586  3786.40414388  3786.63258131  3786.87427949
  5071.98120361  5079.03754124  5086.09585484  5308.09999185
  5531.83032354  5757.0846329   6323.4407944   6769.07842726
  7216.61797963  7664.82704139]","[0.53580427 0.53580427 0.53580427 0.53580427 0.53580427 0.53580428
 0.5358043  0.53580431 0.53580446 0.5358046  0.53580474 0.53580616
 0.53580759 0.53580901 0.53581044 0.53582468 0.53583894 0.5358532
 0.53586748 0.53601069 0.53615477 0.53629969 0.53644546 0.53659206
 0.53810127 0.53968121 0.54132063 0.54300834 0.54473334 0.54589032
 0.54591833 0.54594635 0.5467729  0.54760294 0.54843545 0.5510718
 0.55369373 0.55521595 0.55540451 0.55559232 0.55577932 0.55615079
 0.55651875 0.55688301 0.55845767 0.55994142 0.56132395 0.56259886
 0.56421221 0.56560697 0.56679306 0.56778526 0.56860103 0.56962399
 0.58423761 0.58423761 0.56222518 0.56222518 0.56222518 0.56222514
 0.5622251  0.56222506 0.56222468 0.5622243  0.56222391 0.56222009
 0.56221626 0.56221243 0.56217414 0.56213586 0.56209759 0.56171497
 0.56133264 0.5609506  0.56056886 0.55676732 0.55299441 0.54924972
 0.53483951 0.5208321  0.50720494 0.46721612 0.43012055 0.44010791
 0.44006905 0.44003025 0.43880601 0.43763875 0.43652379 0.4348741
 0.43357252 0.43264855 0.43175339 0.43088589 0.43004503 0.42843934
 0.42692898 0.42550717 0.42416769 0.42343412 0.42272474 0.4220386
 0.42177044 0.42150579 0.42140501 0.42138796 0.42138657 0.4213851
 0.64306437 0.64302641 0.64298852 0.64184017 0.64076181 0.63974802
 0.63747284 0.63591349 0.63451529 0.63325717]","[0.02988808 0.02988808 0.02988808 0.02988808 0.02988808 0.02988808
 0.02988808 0.02988808 0.02988808 0.02988809 0.02988809 0.02988815
 0.0298882  0.02988825 0.02988831 0.02988884 0.02988938 0.02988991
 0.02989045 0.02989583 0.02990126 0.02990674 0.02991227 0.02991784
 0.0299761  0.03003904 0.03010672 0.03017928 0.03025689 0.0303076
 0.03030893 0.03031026 0.03034998 0.03039093 0.03043313 0.0305749
 0.03072969 0.03082644 0.03087386 0.03092696 0.03098086 0.03109092
 0.03120382 0.03131929 0.03185854 0.03242066 0.03298481 0.03353426
 0.03426319 0.03491961 0.0354967  0.03599579 0.03642267 0.03699867
 0.03747911 0.03747911 0.03603541 0.03603541 0.03603541 0.03603541
 0.03603541 0.0360354  0.03603538 0.03603536 0.03603533 0.03603508
 0.03603484 0.03603459 0.03603212 0.03602964 0.03602717 0.03600246
 0.03597779 0.03595316 0.03592856 0.03568456 0.0354441  0.03520712
 0.03431089 0.03346382 0.03266284 0.03044727 0.02857856 0.02869766
 0.02868439 0.02867116 0.02826452 0.02789938 0.02757513 0.02719497
 0.02713465 0.0270926  0.02705247 0.02701416 0.02697756 0.02690914
 0.02684655 0.02678918 0.02673648 0.02670817 0.02668115 0.02665536
 0.02664537 0.02663556 0.02663184 0.02663121 0.02663116 0.02796266
 0.03555508 0.03555334 0.03555159 0.03549908 0.03545025 0.03540473
 0.03530366 0.03523505 0.03517383 0.03511889]","[17.92702482 17.92702482 17.92702482 17.92702483 17.92702485 17.92702501
 17.92702516 17.92702532 17.92702688 17.92702844 17.92703    17.9270456
 17.92706121 17.92707681 17.92709242 17.92724847 17.92740454 17.92756061
 17.92771669 17.92927793 17.93083966 17.9324015  17.93396306 17.93552398
 17.9510114  17.96599611 17.98005758 17.99275185 18.00361491 18.01166511
 18.01180028 18.01193478 18.01559069 18.01862899 18.02100301 18.02366355
 18.01820177 18.01102831 17.9894732  17.96466021 17.93944397 17.88788276
 17.83495591 17.78083282 17.52929111 17.27113081 17.01764954 16.77684076
 16.46700907 16.19740436 15.96748549 15.77365887 15.61118566 15.3957976
 15.58835291 15.58835291 15.60201878 15.60201878 15.60201878 15.60201879
 15.60201879 15.6020188  15.60201889 15.60201897 15.60201906 15.60201991
 15.60202077 15.60202162 15.6020301  15.6020385  15.60204683 15.60212598
 15.60219764 15.60226179 15.60231844 15.60247245 15.60187679 15.60053177
 15.58804091 15.5640382  15.52850079 15.34509025 15.0504611  15.33602308
 15.3417622  15.3474876  15.52497729 15.68632485 15.83034113 15.99097779
 15.97855334 15.9692496  15.95984926 15.95037398 15.94084479 15.92170207
 15.90256258 15.88354657 15.86475402 15.85410519 15.84356987 15.83315925
 15.82903213 15.82492708 15.82335546 15.82308913 15.82306746 15.06956622
 18.08642636 18.08624721 18.08606807 18.08047524 18.07495799 18.06956394
 18.05684995 18.04775469 18.03941326 18.03180932]","[0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95 0.95
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4 ]","[280.00000474 280.00000474 280.00000474 280.00000474 280.00000474
 280.00000474 280.00000474 280.00000474 280.00000474 280.00000474
 280.00000474 280.00000475 280.00000475 280.00000476 280.00000477
 280.00000484 280.00000491 280.00000499 280.00000506 280.0000058
 280.00000653 280.00000727 280.00000801 280.00000875 280.00001628
 280.00002399 280.00003182 280.00003975 280.00004774 280.00005195
 280.00005208 280.0000522  280.00005597 280.00005973 280.00006348
 280.00007527 280.00008686 280.00009354 280.00009437 280.00009519
 280.00009601 280.00009764 280.00009925 280.00010085 280.00010776
 280.00011431 280.00012047 280.00012622 280.00013363 280.00014024
 280.00014609 280.00015123 280.00015574 280.00016208 276.20949917
 276.20949917 276.20949917 276.20949917 276.20949917 276.20950818
 276.20951719 276.20952621 276.20961633 276.20970645 276.20979658
 276.21069781 276.21159904 276.21250027 276.22151272 276.23052537
 276.23953821 276.32967734 276.419836   276.51001425 276.60021213
 277.50328446 278.40837074 279.31551776 282.89109663 286.50196756
 290.15116517 301.72418724 313.80210522 310.00014322 310.00014303
 310.00014285 310.00013687 310.00013116 310.00012568 310.00011755
 310.00011111 310.00010653 310.00010208 310.00009775 310.00009355
 310.00008549 310.00007789 310.0000707  310.0000639  310.00006017
 310.00005655 310.00005305 310.00005168 310.00005032 310.00004981
 310.00004972 310.00004971 310.0000497  250.00002749 250.00002739
 250.00002728 250.00002413 250.00002116 250.00001836 250.00001209
 250.00000778 250.00000392 250.00000045]",57527.75173261185
